"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",70.0374228690678,65.3857845767831,88.5212068134051,78.186816102091,86.4502004952484,94.884712305634,77.0919725362798,82.4392244853844,98.6621287252949,96.8406755303804,83.3975978436504,95.4533329555348,85.3792297973468,98.2541486017231,98.5542404621258,95.1438349305352,108.285318005384,123.586476852115,118.107404008443,120.588060318094,103.928732862418,116.101807412579,118.221528153321,128.863645193028,124.529260032073,119.687158833196,130.271154135403,142.448145568983,148.540937959171,137.410816951861,140.66525366563,150.325024330698,144.101587896578,131.72331719132,144.788403354264,142.955012306304,143.670942797291,125.310413554894,139.344420908587,131.478796507444,107.263857542999,131.069914889575,115.083722226594,117.102833301137,125.440816147564,118.925103756332,95.4458881098877,97.4374699925613,107.044200981118,105.540865861439,113.876861373906,99.2226828405661,88.7459619376408,101.761320480644,104.488970552041,86.7452141748411,75.4490059004957,71.9194382109974,84.6723373681093,78.4244363957463,89.102779247439,76.7890055183369,92.0059852952702,52.9181604115334,66.8087621386455,76.82201832093,65.5903262641474,56.3957750532384,61.8026436022216,66.3259486587831,62.6981092131884,80.1278257716135,79.9159823753823,62.226000840231,63.6157306667014,70.6754417170263,74.8302255948784,68.5713698572139,72.4957349136567,78.5817994992581,65.7227732219185,71.873234688783,71.9638060806802,77.9839094106711,73.3745788813703,70.7346509867935,72.1239600105521,76.0349998955456,84.9253748166597,74.5564493749279,75.0191883204239,89.0289809195363,71.2178377242968,64.88444368299,81.648573188652,62.1693030750337,56.0475758774833,69.8639759975706,74.5726157926976,80.428445252322
"2",-40.9908258330732,-29.8777896227972,-16.6166221563016,-23.8929209264144,-14.831566000735,-13.9481080260558,-32.5060468964165,-17.644912232259,-23.3177762867768,-3.99235068025167,-18.5996572026587,-10.7366124078508,-2.41257429841783,-7.82120960182961,18.2198848994684,-11.3261540442881,3.12764007963131,12.8013524956026,5.45738464517466,19.2690064666062,7.27195256363186,10.1659129941485,19.1927748018448,19.7133661929557,31.2808902899643,14.6064232248643,28.4283184898815,38.8854753576187,46.3891263239419,42.527828700654,57.8295436096096,49.0042146979461,53.7713610497293,47.9847501640125,33.4955827190176,66.9125062022099,22.3339003676603,33.8623037057827,40.4577215989545,27.1638870646785,39.380520051075,32.9067024618188,31.9421914253229,22.5914031098381,12.122108779456,10.7078750035005,14.5418561172666,20.0262138603243,22.2354599874382,18.5029024482608,17.2391933142468,17.3919507821286,29.622718983476,9.40915379833351,4.32075351844209,-2.7693455462232,17.3655856789682,-12.3735294009732,-7.85269289614457,4.31605520925727,-0.530414084069612,3.20096083045148,-26.204793711777,-16.595418022574,-35.014631448115,-34.2321375059973,-23.5540754216874,-8.66941620303733,-14.3946729573723,-9.35343230531965,0.456080966524915,-14.9698646039424,-20.147688249217,-16.9335288603693,-34.6791575987434,-5.86222337513149,-7.92385404059651,-21.0211323639035,-9.88848225330141,-9.46508281267719,-23.5720448223668,-18.7320567706536,-13.8505054435743,-12.6660579275041,-15.8376979688928,-11.784663357862,-18.2499295303356,-8.39143560013676,-7.02132771258716,10.3509925229248,1.57751665849223,-18.7046134174453,-30.6165346167111,-10.047586458754,-26.9389688989747,-13.7600846384182,-19.5371309040551,-8.72368723027921,6.37648951133064,-16.7412732942078
"3",1.02542812979277,-0.223597701835662,10.7161763580601,9.52349676198607,5.3402488253825,-3.4138826281337,-2.33691036774751,3.22350596122881,13.2195809799895,16.679575950625,11.626533323219,24.0345547377058,11.7787184882673,4.6170768987261,-8.11444076516126,1.56527441888451,28.9611545012156,26.8686797771155,16.9478984006503,21.3331965717462,21.2022873049062,38.4558369763836,34.2606754742665,18.7413548674072,20.9693178019941,44.2458693055755,31.6880581642215,37.4104233182514,32.7934599062427,46.4707498834561,41.786686247076,31.5644620249333,40.0944568404134,34.6250541012568,36.8163182363395,37.9450621101646,39.7706546277888,33.3284641980228,53.3438848736405,49.7111422240338,33.0401507136832,35.2509033131638,37.2773809148922,39.3837874678204,31.1301055704271,30.0500838255149,28.2703604521746,54.8563465448051,33.9429680938508,25.2740223103397,23.4975915709804,24.1571365708186,33.5002384950016,21.6903579355296,11.846398698598,28.2858862756454,35.6869066222462,31.657516076572,41.2782966864355,23.5853710808325,19.5291681986508,12.9434034547274,28.4623548432808,42.1444636169072,16.8959736277211,20.7996524983462,27.6251101570602,26.4451500787709,29.2271112865871,18.1934680337094,20.4544369187485,18.8673545549525,20.3532037538565,14.0009991597482,-1.55106195156775,14.8221609031059,15.2580934713656,39.4758190158884,14.5600450597302,7.9510005414577,24.6369881422031,17.8328910696818,33.8762860339553,28.278999573586,22.960628499284,17.2672524270165,-6.82279989127688,11.7853406906407,42.3711611575207,21.2476173727098,7.82486653104848,10.883819555103,4.05156027239049,21.835868991842,17.1768813168927,29.3333483061784,31.0359621538815,30.7722956601419,22.1718421644978,-0.953514316243631
"4",21.857155692546,16.7221299923303,20.9734506804394,21.0373822193689,37.4172502833429,31.6310873642534,22.0213445284331,27..2197645017588,46.8571823004597,48.3294239795542,28.6644540325673,39.3169766580771,43.612765925312,28.1527259514337,34.8140414407945,37.8743631892717,39.9174647946872,46.0800732334778,50.9693260645882,69.581769059413,59.7364289190079,58.9197459503351,54.0586485206975,67.6318246320893,58.2515304896201,63.9586858019158,69.2515736685576,79.5644884863925,91.3002747005731,60.5380672749733,75.8225829767473,88.826030509833,74.571694472173,73.285715619865,66.3076375647138,91.2916222968677,90.680625347543,73.8503487563585,76.2819707158896,72.32409541651,71.6785690493755,69.6192841072485,72.5220943348987,80.2155030957022,62.1430986340293,77.2351393254854,58.3262029320217,44.9387528157737,58.1751556111957,45.3231713398144,51.3727268743712,51.0888737459193,44.929652791383,40.5243072209656,59.150260939571,27.5940497958179,62.0105859933076,30.3386953514831,40.6759020777411,43.3548527643448,30.4544987251335,40.0426008121342,28.3472357032746,6.30016741763652,33.6031898100444,33.176425844413,10.0237452230747,12.381700229891,15.5265436773451,10.5535059496771,19.4288899891829,31.307481003864,17.1927364241248,24.1997498406332,35.2612250341621,18.3858141751606,30.8412681320392,7.82925757171279,24.4993071571667,31.7317410457797,16.5005286380536,25.8113326165774,26.7730285005681,30.3339543819926,17.2873833617882,6.54382633073641,19.1039242589252,24.3308188766261,27.2690498364219,28.2118421160628,49.2674010405457,15.4827238264634,31.9149109806873,42.2267881879138,7.65494583050586,30.4946179301543,26.2887003596059,38.9084673455861,33.2272263658569,4.43486073747235
"5",45.8897625152128,38.8426447613855,37.116942796043,63.1152719950349,46.1889484137808,62.8302095604779,78.8904817519758,74.7924388382744,60.0466911716384,77.2652949592382,89.8293696742627,75.7207918665814,64.5498238967406,70.906184322987,68.8492897751841,98.7380216964298,76.6001313704956,86.1891219958636,106.502558144012,112.299356209001,105.667914288918,103.901472686877,108.509670735443,118.081924377279,113.303134475382,111.764453382979,126.994421081963,143.743654448422,127.525170361769,114.105200212915,131.968594850312,114.459260038021,138.990313473448,125.862421170965,136.343496306532,128.913315788523,134.144169250186,128.252627371586,113.971319293678,128.277737581764,117.09227169424,122.354653071527,119.40146945524,114.316125032962,123.78711275091,113.26678800776,121.174072426441,107.076909732827,104.831762087933,107.701446402513,96.5686869548636,93.0413084732899,108.791838506914,99.7774953142863,92.8575395320186,83.046450768863,100.483306323562,95.0005481011204,96.0486585022097,80.2356480947696,75.4441537816572,74.1287356989009,82.2422796374757,91.475660203518,66.8522758113247,74.098785844401,64.3200868100471,64.4953290884655,68.5444367141032,59.4148468955988,54.2146714507413,67.5078098301712,79.8756183341253,60.3422770490997,77.4424383002803,64.2068469914037,82.1281478211068,68.4138783313845,61.8359789327003,77.5664494911046,44.8035599231523,71.9017252825711,79.075799352108,73.1659840138586,70.2164099358367,71.6780450567412,64.9199332756225,74.2756683736776,66.4555346115402,87.9537443323819,60.2909988299647,68.6259237630638,76.2474679598813,66.2715664851789,87.2663329319063,77.29434860019,76.9429703048285,75.1145012039795,81.1353794797827,94.1671717084581
"6",8.67436578795523,12.5010201663143,24.7685007821174,13.0226228828995,17.8064007111539,16.9975553930356,46.0582859490856,24.1571723620728,34.047407471485,24.8969285655037,30.0795722795697,52.3353978106459,56.2219138849176,16.0957284499102,42.7792580266082,41.6234320151908,53.6154008400008,62.7093855501136,50.2043787223195,42.8290157881193,57.9313820567234,64.951084845934,47.5777539027234,77.7578666410481,71.5217936716076,57.0417729035497,81.218828373501,95.6157094271342,84.1446303484504,79.4009762911875,101.414154503668,82.060000515529,96.9254166272745,83.7485417356917,86.2876383197145,67.2311223163545,61.0111701754184,70.4361622530427,66.8517897546009,71.4953612203417,72.3443303985979,68.634407005679,78.6730838779462,69.8038546531733,70.8271899472543,64.3782482532513,64.148994786581,23.4602265651913,77.1816923091114,65.9660595289116,50.7659375961317,56.0499858698903,62.4470012580967,60.7049099032984,46.206321409357,29.2552003508301,34.6655420815307,37.877198417182,24.1458028880025,18.3439475931026,29.2212134440686,56.8658450094793,27.0874334334284,37.9650129134018,23.5967815985888,22.8371857216998,42.1417402750467,26.8978744871617,39.0524222354673,37.5964751265393,40.5439900265846,23.6161618460905,33.2547237899151,30.0070357252782,22.7986960528347,24.7980715331055,32.5622128504928,20.5660057639304,27.1586016955081,35.657829748809,31.01696941337,14.3377832136786,42.0521803236398,22.387678532929,48.1160039837937,17.1480722481446,22.5936582823445,16.3387276063433,36.4995457501292,47.3685513577218,16.7424944321881,22.4546763630346,33.8870144275615,18.67982073735,19.5077774413655,47.9205356891063,17.4934658115407,28.3445803768553,33.8993296916942,8.37322171628948
"7",-12.2640832077298,5.93996720085038,-5.62845534618662,-10.1264178105585,10.1360959802244,13.4830991319124,13.0239795717927,9.65238218296682,17.6073894438432,45.3990780689262,19.8369949087595,27.0495210724787,38.1387188028974,44.3965954113241,38.5081145087113,30.3025550702703,40.2659695826515,74.698157685148,46.6463486470091,40.9426512231747,68.0702039924565,67.1047733656176,69.8270617981414,63.2467784559933,65.2617537715565,95.0263285052884,95.1337689258824,71.6031783977931,106.424443184901,93.3718506360378,68.3123409594526,100.940416913397,81.9993432565226,100.949795066347,107.64415750404,90.401562963449,74.7678329114949,109.758726910938,76.0371758488799,83.3160378954589,81.9241896467662,68.4255833849669,79.539211523939,58.7970164506016,84.0936004967074,77.0423816892759,75.8190161466088,67.6082482633853,48.4880269321164,41.3292829516372,60.119230245501,47.5994771404832,33.3999778573058,49.0669320524598,38.0979805699015,41.2378475490924,37.4917941306346,33.1989804394267,25.3903590717571,10.9857722488647,14.2439731823282,15.7230764627203,26.9752970489536,9.88607895281157,10.6109562955557,0.255019499324892,-4.90771781082523,20.0894711385723,-1.90670446976466,-0.375459451849567,4.26704249438946,0.0756543733101935,-2.09474845140284,-6.71744823406332,-1.22055587627015,-5.7332139592299,3.09226634355057,24.1590233085678,14.1823844674144,22.3813961998422,6.91056646416598,-4.00002760863217,12.6928680768164,10.469285415446,0.856174238345177,-8.96608795708007,1.10237636950087,11.9251335541316,26.0673814833288,19.9522728241501,26.8195431379846,5.55108002289547,11.45175842946,-6.76030268510957,11.3449459705928,18.1257833159873,15.4001999531095,12.7501638786546,-3.09952887385257,18.7365825765749
"8",13.8555095671301,22.3499187282969,7.68596625298528,-3.77997461791302,12.3504970664854,4.48471742912465,-6.94104688838387,2.88092965706053,16.2636787195525,6.43521133584162,23.2670946450654,20.7770388081843,38.7813713257714,40.164898208897,20.1405425300973,29.6958738553649,50.5323407538517,47.0004933867974,43.3977604546428,44.8359339397725,37.2703805216397,51.1632113857204,52.4866715514089,45.287675896426,59.9244910896862,57.905395673813,43.2974087320146,48.878394596289,37.8108411220532,55.2218804601932,60.8157141115367,55.8247421766314,51.2975648322466,49.5948998333028,53.9052528332562,42.3073620758839,60.926769961825,62.3936884803456,52.9596372058909,54.8754655085228,63.3302692892825,53.1881520386532,48.6501899380085,39.5599173422679,54.0419628834299,49.0466196651006,52.1734800057726,41.8497129522799,42.618487809037,40.925158556608,32.2349604863434,42.6175215647175,21.7473406342452,25.6145345766638,28.8249991000347,18.8325832879273,38.4553404977311,8.57593220396549,33.6695443188712,29.4674670007064,42.6833419366123,19.9228973532034,23.1150749238196,32.2104965719252,32.0778340473539,0.49119306426336,19.4699191245785,15.3511908457404,39.4490726756209,17.9196068180628,11.0162054510101,25.6976760402702,24.3441417704176,35.715093593344,34.2859592545062,18.8237934549384,34.2002096290823,30.0026777697848,39.0531751533518,31.5260883705023,27.3690983403648,14.0741697354179,15.0628895365941,33.9010284689863,16.4286790282455,23.5951091131655,25.9894524598877,28.6672679656282,3.27341325139223,32.6591604671274,22.4400370289404,30.3090987989117,28.7099468888712,22.9215566494842,25.0800500278901,25.3254909032724,48.909477335182,44.4417767456494,25.4275524104242,19.1230128619699
"9",10.0346386606266,11.6022005669235,28.5900703425769,23.3886050676218,19.4684638219448,10.9064047479491,27.2615123141335,29.919033047413,42.5211183301265,27.151728212925,30.9040200490083,27.2644205553467,52.9813619165814,53.3546890837059,44.3232693655032,43.6019034919663,54.6089343254244,30.5581891540778,51.6757496528793,63.4365887890309,65.270461041704,67.3788866927669,65.7192598611508,41.0119022825064,61.9757254043498,73.7438533534668,73.1953695387298,64.0075476716889,77.3080791349111,65.4393969315876,86.7605434645068,89.4189575916182,86.2721138696691,99.8810662394439,87.7565904531589,80.6867619741171,71.987998122841,75.7555886841106,98.8955627187164,83.3529357132641,84.5156315189198,61.5860025928655,70.01717281973,65.8888311837399,64.5825211048663,75.8544836639553,76.6040793732716,70.4853875034272,60.692992392126,72.6861265558385,74.5338977669092,58.7134759803707,61.1533282921076,66.8740829574566,71.0934064881881,67.7772766095754,53.8492097561797,62.1878263002526,65.2172922430458,73.2625546290533,64.0175226787683,77.2812205267157,48.417270889928,74.7634913700074,60.8232739878431,50.2935814590457,66.0372785850843,43.581416339327,33.5345192028336,43.198314778796,52.7749819796611,42.7712497881696,39.4784556640487,49.8149409476535,52.1217049260817,51.843965879154,44.0398543967689,60.2500861952227,28.1009016945017,51.4116307068459,63.108407421123,46.7878714851994,64.8631479684023,43.0010066807873,45.9327927808922,42.6917815613867,50.608426100355,49.2050629787921,46.7108063552025,52.6017253322056,69.4015882539802,63.1222477120742,56.3271115393461,53.5980282428706,65.3589015146025,48.6259986316817,54.843501381484,44.9846477837656,75.5095103048088,50.8809344345611
"10",36.6857688466106,42.649068191421,41.6446221131426,56.8787103806987,61.8495190126691,42.732282187357,50.8874006489581,78.7869912317536,67.6542177669396,60.9352171447637,72.4547746617349,90.595304594976,69.2249828940267,87.6099604996134,80.8647755525892,86.0559795001039,88.4323868159333,89.885111297957,95.6418349908952,100.733183213143,116.61164187755,106.677893883562,112.826186648308,122.172701518949,119.709152020207,143.390235036402,123.384833998894,127.440992912328,134.685424982837,144.478381734439,147.855100603265,140.569444557301,145.371595492295,146.63234729346,135.578704800509,155.503096730395,148.244848016541,136.42181144195,137.260530582324,146.346959570966,126.139011907124,118.434176951339,143.867544278534,118.263817524635,122.9606445075,133.798966820616,115.157163509938,103.427168226011,118.396286716834,134.446110009276,108.713409641391,106.186993606722,120.698664183752,108.233904676767,92.9932974468426,79.0105783058534,82.587372739646,81.1425960402441,101.71544982807,84.1018130426372,81.6791656602597,60.8261987113249,88.6213795925157,77.5467560635617,85.9183461102637,53.5140709658104,60.5840163260421,64.3281423810048,70.7975008423416,67.8701024003586,81.8796155085298,57.5395800236542,82.3795876676385,70.0544260661142,61.8340282052518,70.3822282276153,73.4932316470199,52.5817979155873,73.3317485616626,77.7178835145758,74.324174938039,69.3302187403641,56.9506325388032,80.9798351736241,76.5112998831672,81.7645310027773,71.5070728861638,59.4897093829335,79.1046608792207,64.2560689040378,80.1778228146263,85.1882945344794,68.2200861327894,65.2538179634994,63.0943424402918,72.2855818420362,87.1857078726051,74.5080751423699,75.7476493791775,71.7795258327457
